# step = 375, time = 0.0375, G_eff = 5000, N = 64, iz = 32
# x  y  rho  V
0.929688  0.742188  0.697335  0.00456306
0.929688  0.757812  0.667078  0.00561775
0.929688  0.773438  0.63922  0.00664579
0.929688  0.789062  0.613399  0.00763898
0.929688  0.804688  0.589099  0.00858969
0.929688  0.820312  0.566041  0.00949075
0.929688  0.835938  0.544828  0.0103354
0.929688  0.851562  0.526836  0.0111174
0.929688  0.867188  0.51329  0.0118314
0.929688  0.882812  0.504599  0.0124729
0.929688  0.898438  0.500269  0.0130387
0.929688  0.914062  0.499095  0.0135265
0.929688  0.929688  0.499598  0.0139349
0.929688  0.945312  0.500613  0.0142627
0.929688  0.960938  0.501608  0.0145092
0.929688  0.976562  0.502421  0.0146739
0.929688  0.992188  0.502902  0.0147563

0.945312  0.0078125  0.506898  0.015066
0.945312  0.0234375  0.506079  0.0149854
0.945312  0.0390625  0.504614  0.0148245
0.945312  0.0546875  0.502705  0.0145834
0.945312  0.0703125  0.500613  0.0142627
0.945312  0.0859375  0.498999  0.0138631
0.945312  0.101562  0.499101  0.0133856
0.945312  0.117188  0.502409  0.0128316
0.945312  0.132812  0.51011  0.0122034
0.945312  0.148438  0.522707  0.0115042
0.945312  0.164062  0.539851  0.0107384
0.945312  0.179688  0.560375  0.0099114
0.945312  0.195312  0.582891  0.00902936
0.945312  0.210938  0.606705  0.008099
0.945312  0.226562  0.632037  0.0071274
0.945312  0.242188  0.659479  0.00612207
0.945312  0.257812  0.689522  0.00509107
0.945312  0.273438  0.722501  0.0040431
0.945312  0.289062  0.758588  0.00298757
0.945312  0.304688  0.797724  0.00193459
0.945312  0.320312  0.839579  0.000894971
0.945312  0.335938  0.883431  -0.000119843
0.945312  0.351562  0.928147  -0.00109792
0.945312  0.367188  0.972564  -0.00202702
0.945312  0.382812  1.01594  -0.00289492
0.945312  0.398438  1.05796  -0.00368957
0.945312  0.414062  1.09846  -0.00439924
0.945312  0.429688  1.13689  -0.00501261
0.945312  0.445312  1.17188  -0.00551898
0.945312  0.460938  1.20133  -0.00590863
0.945312  0.476562  1.22283  -0.00617341
0.945312  0.492188  1.23424  -0.00630737
0.945312  0.507812  1.23424  -0.00630737
0.945312  0.523438  1.22283  -0.00617341
0.945312  0.539062  1.20133  -0.00590863
0.945312  0.554688  1.17188  -0.00551898
0.945312  0.570312  1.13689  -0.00501261
0.945312  0.585938  1.09846  -0.00439924
0.945312  0.601562  1.05796  -0.00368957
0.945312  0.617188  1.01594  -0.00289492
0.945312  0.632812  0.972564  -0.00202702
0.945312  0.648438  0.928147  -0.00109792
0.945312  0.664062  0.883431  -0.000119843
0.945312  0.679688  0.839579  0.000894971
0.945312  0.695312  0.797724  0.00193459
0.945312  0.710938  0.758588  0.00298757
0.945312  0.726562  0.722501  0.0040431
0.945312  0.742188  0.689522  0.00509107
0.945312  0.757812  0.659479  0.00612207
0.945312  0.773438  0.632037  0.0071274
0.945312  0.789062  0.606705  0.008099
0.945312  0.804688  0.582891  0.00902936
0.945312  0.820312  0.560375  0.0099114
0.945312  0.835938  0.539851  0.0107384
0.945312  0.851562  0.522707  0.0115042
0.945312  0.867188  0.51011  0.0122034
0.945312  0.882812  0.502409  0.0128316
0.945312  0.898438  0.499101  0.0133856
0.945312  0.914062  0.498999  0.0138631
0.945312  0.929688  0.500613  0.0142627
0.945312  0.945312  0.502705  0.0145834
0.945312  0.960938  0.504614  0.0148245
0.945312  0.976562  0.506079  0.0149854
0.945312  0.992188  0.506898  0.015066

0.960938  0.0078125  0.510365  0.0152988
0.960938  0.0234375  0.509289  0.0152196
0.960938  0.0390625  0.507297  0.0150614
0.960938  0.0546875  0.504614  0.0148245
0.960938  0.0703125  0.501608  0.0145092
0.960938  0.0859375  0.499078  0.0141163
0.960938  0.101562  0.498344  0.0136466
0.960938  0.117188  0.500919  0.0131015
0.960938  0.132812  0.508015  0.0124833
0.960938  0.148438  0.520135  0.0117952
0.960938  0.164062  0.53684  0.0110416
0.960938  0.179688  0.556839  0.0102279
0.960938  0.195312  0.578704  0.00936011
0.960938  0.210938  0.601795  0.00844504
0.960938  0.226562  0.626445  0.00748961
0.960938  0.242188  0.653374  0.00650124
0.960938  0.257812  0.683172  0.00548787
0.960938  0.273438  0.716158  0.00445811
0.960938  0.289062  0.752356  0.00342128
0.960938  0.304688  0.791525  0.0023874
0.960938  0.320312  0.83324  0.00136712
0.960938  0.335938  0.87677  0.000371667
0.960938  0.351562  0.920987  -0.000587291
0.960938  0.367188  0.964711  -0.00149783
0.960938  0.382812  1.0072  -0.00234807
0.960938  0.398438  1.04826  -0.00312638
0.960938  0.414062  1.08801  -0.00382148
0.960938  0.429688  1.1263  -0.00442249
0.960938  0.445312  1.1621  -0.00491901
0.960938  0.460938  1.1932  -0.00530146
0.960938  0.476562  1.21663  -0.00556161
0.960938  0.492188  1.22934  -0.00569333
0.960938  0.507812  1.22934  -0.00569333
0.960938  0.523438  1.21663  -0.00556161
0.960938  0.539062  1.1932  -0.00530146
0.960938  0.554688  1.1621  -0.00491901
0.960938  0.570312  1.1263  -0.00442249
0.960938  0.585938  1.08801  -0.00382148
0.960938  0.601562  1.04826  -0.00312638
0.960938  0.617188  1.0072  -0.00234807
0.960938  0.632812  0.964711  -0.00149783
0.960938  0.648438  0.920987  -0.000587291
0.960938  0.664062  0.87677  0.000371667
0.960938  0.679688  0.83324  0.00136712
0.960938  0.695312  0.791525  0.0023874
0.960938  0.710938  0.752356  0.00342128
0.960938  0.726562  0.716158  0.00445811
0.960938  0.742188  0.683172  0.00548787
0.960938  0.757812  0.653374  0.00650124
0.960938  0.773438  0.626445  0.00748961
0.960938  0.789062  0.601795  0.00844504
0.960938  0.804688  0.578704  0.00936011
0.960938  0.820312  0.556839  0.0102279
0.960938  0.835938  0.53684  0.0110416
0.960938  0.851562  0.520135  0.0117952
0.960938  0.867188  0.508015  0.0124833
0.960938  0.882812  0.500919  0.0131015
0.960938  0.898438  0.498344  0.0136466
0.960938  0.914062  0.499078  0.0141163
0.960938  0.929688  0.501608  0.0145092
0.960938  0.945312  0.504614  0.0148245
0.960938  0.960938  0.507297  0.0150614
0.960938  0.976562  0.509289  0.0152196
0.960938  0.992188  0.510365  0.0152988

0.976562  0.0078125  0.512844  0.0154542
0.976562  0.0234375  0.511616  0.0153759
0.976562  0.0390625  0.509289  0.0152196
0.976562  0.0546875  0.506079  0.0149854
0.976562  0.0703125  0.502421  0.0146739
0.976562  0.0859375  0.499231  0.0142854
0.976562  0.101562  0.497912  0.0138209
0.976562  0.117188  0.500006  0.0132818
0.976562  0.132812  0.506769  0.0126703
0.976562  0.148438  0.518722  0.0119896
0.976562  0.164062  0.535272  0.0112442
0.976562  0.179688  0.554905  0.0104392
0.976562  0.195312  0.576134  0.00958107
0.976562  0.210938  0.598487  0.00867621
0.976562  0.226562  0.622526  0.00773158
0.976562  0.242188  0.649089  0.00675448
0.976562  0.257812  0.678758  0.00575279
0.976562  0.273438  0.711779  0.00473507
0.976562  0.289062  0.748054  0.0037106
0.976562  0.304688  0.787241  0.00268934
0.976562  0.320312  0.828871  0.00168183
0.976562  0.335938  0.872191  0.000699145
0.976562  0.351562  0.916083  -0.000247216
0.976562  0.367188  0.9594  -0.00114553
0.976562  0.382812  1.00141  -0.00198417
0.976562  0.398438  1.04198  -0.00275178
0.976562  0.414062  1.08138  -0.00343737
0.976562  0.429688  1.11971  -0.00403036
0.976562  0.445312  1.15616  -0.00452053
0.976562  0.460938  1.18854  -0.00489838
0.976562  0.476562  1.21347  -0.0051556
0.976562  0.492188  1.2272  -0.00528592
0.976562  0.507812  1.2272  -0.00528592
0.976562  0.523438  1.21347  -0.0051556
0.976562  0.539062  1.18854  -0.00489838
0.976562  0.554688  1.15616  -0.00452053
0.976562  0.570312  1.11971  -0.00403036
0.976562  0.585938  1.08138  -0.00343737
0.976562  0.601562  1.04198  -0.00275178
0.976562  0.617188  1.00141  -0.00198417
0.976562  0.632812  0.9594  -0.00114553
0.976562  0.648438  0.916083  -0.000247216
0.976562  0.664062  0.872191  0.000699145
0.976562  0.679688  0.828871  0.00168183
0.976562  0.695312  0.787241  0.00268934
0.976562  0.710938  0.748054  0.0037106
0.976562  0.726562  0.711779  0.00473507
0.976562  0.742188  0.678758  0.00575279
0.976562  0.757812  0.649089  0.00675448
0.976562  0.773438  0.622526  0.00773158
0.976562  0.789062  0.598487  0.00867621
0.976562  0.804688  0.576134  0.00958107
0.976562  0.820312  0.554905  0.0104392
0.976562  0.835938  0.535272  0.0112442
0.976562  0.851562  0.518722  0.0119896
0.976562  0.867188  0.506769  0.0126703
0.976562  0.882812  0.500006  0.0132818
0.976562  0.898438  0.497912  0.0138209
0.976562  0.914062  0.499231  0.0142854
0.976562  0.929688  0.502421  0.0146739
0.976562  0.945312  0.506079  0.0149854
0.976562  0.960938  0.509289  0.0152196
0.976562  0.976562  0.511616  0.0153759
0.976562  0.992188  0.512844  0.0154542

0.992188  0.0078125  0.514139  0.0155319
0.992188  0.0234375  0.512844  0.0154542
0.992188  0.0390625  0.510365  0.0152988
0.992188  0.0546875  0.506898  0.015066
0.992188  0.0703125  0.502902  0.0147563
0.992188  0.0859375  0.499363  0.0143701
0.992188  0.101562  0.497737  0.0139082
0.992188  0.117188  0.499582  0.0133721
0.992188  0.132812  0.506186  0.012764
0.992188  0.148438  0.518095  0.012087
0.992188  0.164062  0.534612  0.0113455
0.992188  0.179688  0.554046  0.0105451
0.992188  0.195312  0.574874  0.00969168
0.992188  0.210938  0.596771  0.00879195
0.992188  0.226562  0.620478  0.00785271
0.992188  0.242188  0.646893  0.00688124
0.992188  0.257812  0.676544  0.00588537
0.992188  0.273438  0.709602  0.00487364
0.992188  0.289062  0.745903  0.00385532
0.992188  0.304688  0.785076  0.00284034
0.992188  0.320312  0.826647  0.00183918
0.992188  0.335938  0.869853  0.000862832
0.992188  0.351562  0.913574  -7.72733e-05
0.992188  0.367188  0.956697  -0.000969527
0.992188  0.382812  0.998507  -0.00180241
0.992188  0.398438  1.03888  -0.00256473
0.992188  0.414062  1.07817  -0.00324564
0.992188  0.429688  1.11658  -0.00383469
0.992188  0.445312  1.1534  -0.00432176
0.992188  0.460938  1.18646  -0.00469736
0.992188  0.476562  1.21218  -0.00495317
0.992188  0.492188  1.22645  -0.00508281
0.992188  0.507812  1.22645  -0.00508281
0.992188  0.523438  1.21218  -0.00495317
0.992188  0.539062  1.18646  -0.00469736
0.992188  0.554688  1.1534  -0.00432176
0.992188  0.570312  1.11658  -0.00383469
0.992188  0.585938  1.07817  -0.00324564
0.992188  0.601562  1.03888  -0.00256473
0.992188  0.617188  0.998507  -0.00180241
0.992188  0.632812  0.956697  -0.000969527
0.992188  0.648438  0.913574  -7.72733e-05
0.992188  0.664062  0.869853  0.000862832
0.992188  0.679688  0.826647  0.00183918
0.992188  0.695312  0.785076  0.00284034
0.992188  0.710938  0.745903  0.00385532
0.992188  0.726562  0.709602  0.00487364
0.992188  0.742188  0.676544  0.00588537
0.992188  0.757812  0.646893  0.00688124
0.992188  0.773438  0.620478  0.00785271
0.992188  0.789062  0.596771  0.00879195
0.992188  0.804688  0.574874  0.00969168
0.992188  0.820312  0.554046  0.0105451
0.992188  0.835938  0.534612  0.0113455
0.992188  0.851562  0.518095  0.012087
0.992188  0.867188  0.506186  0.012764
0.992188  0.882812  0.499582  0.0133721
0.992188  0.898438  0.497737  0.0139082
0.992188  0.914062  0.499363  0.0143701
0.992188  0.929688  0.502902  0.0147563
0.992188  0.945312  0.506898  0.015066
0.992188  0.960938  0.510365  0.0152988
0.992188  0.976562  0.512844  0.0154542
0.992188  0.992188  0.514139  0.0155319

